,UniProt ID,Site,Type
4597,Q8WWV6,249,HexHexNAc
4598,Q8WWV6,423,HexHexNAc
4599,Q8WWV6,182,HexHexNAc
4600,P04196,273,HexHexNAc
4601,P04196,274,HexNAc
4602,O75146,651,Hex2HexNAc3
4603,Q14520,292,HexHexNAc
4604,Q9Y4L1,964,HexHexNAc
4605,P55899,346,HexHexNAc
4606,A0A0G2JMB2,98,HexHexNAc
4607,A0A0G2JMB2,91,HexHexNAc
4608,P01880,347,HexHexNAc
4609,P01593,29,HexHexNAc
4610,P04433,25,HexHexNAc
4611,Q6WRI0,1083,HexHexNAc
4612,P19827,604,HexHexNAc
4613,P19823,652,HexHexNAc
4614,P08887,329,HexHexNAc
4615,B7ZKJ8,642,HexHexNAc
4616,Q86YT9,196,HexHexNAc
4617,P60985,33,HexHexNAc
4618,P60985,46,HexHexNAc
4619,P01042,550,HexHexNAc
4620,P01042,531,Hex2HexNAc3
4621,P55268,1356,HexHexNAc
4622,P53671,372,HexHexNAc
4623,Q86X29,141,HexHexNAc
4624,Q86X29,317,HexHexNAc
4625,P01130,108,HexHexNAc
4626,P03971,367,HexHexNAc
4627,P03971,353,HexHexNAc
4628,Q13201,28,HexHexNAc
4629,Q13201,73,HexHexNAc
4630,Q13201,154,HexHexNAc
4631,Q13201,158,HexHexNAc
4632,Q96PD5,151,HexHexNAc
4633,Q96PD5,168,HexHexNAc
4634,Q96PD5,177,HexHexNAc
4635,A0A024RDG4,320,HexHexNAc
4636,A0A087WTE4,611,HexHexNAc
4637,O14594,725,HexHexNAc
4638,O95502,81,HexNAc
4639,Q8IYS5,249,HexNAc
4640,Q9UKJ1,242,HexHexNAc
4641,Q6UXB8,119,HexHexNAc
4642,Q6UXB8,310,HexNAc
4643,Q6UXB8,386,HexHexNAc
4644,P36955,374,HexHexNAc
4645,P05155,28,HexHexNAc
4646,P05155,30,HexHexNAc
4647,P00747,358,HexHexNAc
4648,P00747,264,Hex2HexNAc2
4649,P00747,28,HexHexNAc
4650,P00747,263,Hex2HexNAc2
4651,P00747,359,HexNAc
4652,Q02325,28,HexHexNAc
4653,P07359,494,HexHexNAc
4654,Q9UFP1,221,HexHexNAc
4655,Q9ULI3,400,HexHexNAc
4656,Q9BUN1,137,HexHexNAc
4657,Q92954,746,HexHexNAc
4658,Q92954,1076,HexHexNAc
4659,Q92954,431,HexHexNAc
4660,Q92954,612,HexHexNAc
4661,Q92954,635,HexHexNAc
4662,Q92954,903,HexHexNAc
4663,Q92954,744,Hex2HexNAc2
4664,Q92954,994,Hex2HexNAc2
4665,Q92954,863,HexNAc
4666,P00734,78,HexHexNAc
4667,P00734,145,HexHexNAc
4668,Q96MK3,308,HexHexNAc
4669,Q86X27,422,HexHexNAc
4670,P23470,561,HexHexNAc
4671,Q8WTU2,312,HexHexNAc
4672,Q96QR1,25,HexHexNAc
4673,Q96QR1,46,HexHexNAc
4674,Q9BYH1,180,HexHexNAc
4675,Q9BYH1,88,HexHexNAc
4676,P02787,409,HexNAc
4677,P02768,530,HexHexNAc
4678,P02768,149,HexHexNAc
4679,A1L4H1,939,HexHexNAc
4680,Q14515,44,HexHexNAc
4681,Q14515,149,HexHexNAc
4682,Q8TER0,1275,HexHexNAc
4683,Q7Z7G0,753,HexHexNAc
4684,Q7Z7G0,787,HexHexNAc
4685,Q9UQP3,27,HexHexNAc
4686,P35443,272,Hex2HexNAc2
4687,P35443,270,HexHexNAc
4688,Q13061,303,HexHexNAc
4689,Q96F05,190,HexHexNAc
4690,Q86TY3,445,HexHexNAc
4691,Q86TY3,194,HexHexNAc
4692,Q86TY3,401,HexHexNAc
4693,Q6ZVL6,4,HexHexNAc
4694,H0YDE5,176,HexHexNAc
4695,P19320,504,HexHexNAc
4696,Q6EMK4,454,HexHexNAc
4697,P04070,382,HexHexNAc
4698,P07225,122,HexHexNAc
4699,P04004,130,HexHexNAc
4700,Q96DN2,861,HexHexNAc
4701,Q96DN2,911,HexHexNAc
4702,Q96DN2,816,HexHexNAc
4703,Q96PQ0,21,HexHexNAc
4704,A8K7R3,338,HexHexNAc
4705,Q15431,426,HexNAc
4706,P04004,100,HexHexNAc
4707,Q6UXB8,286,HexHexNAc
4708,P19827,655,HexHexNAc
4709,P12763,37,HexNAcHexNeuAc
4710,P12763,59,HexNAcHexFuc
4711,P12763,65,HexNAc3Hex2Fuc
4712,P12763,74,HexNAc3Hex2NeuAc2
4713,P12763,87,HexNAc2HexFuc
4714,P12763,101,HexNAc3Hex2
4715,P12763,126,HexNAc
4716,P12763,130,HexNAc3HexFuc2
4717,P12763,135,HexNAc2Hex2
4718,P12763,138,HexNAc3Fuc
4719,P12763,158,HexNAc3Hex2Fuc2
4720,P12763,196,HexNAc3HexFuc2
4721,P12763,206,HexNAc2HexNeuAc2
4722,P12763,217,HexNAc2
4723,P12763,233,HexNAc2HexFuc2
4724,P12763,247,HexNAcHexNeuGcNeuAc
4725,P12763,314,HexNAcHex2Fuc
4726,P12763,320,HexNAc5Hex3FucNeuAc
4727,P12763,325,HexNAc2Hex
4728,A0A0U3FSM8,643,HexNAc3Fuc
4729,A0A0U3FSM8,615,HexNAc2Hex2
4730,A0A0U3FSM8,641,HexNAcHex
4731,A0A0U3FSM8,617,HexNAc2Hex2
4732,A0A0U3FSM8,696,HexNAc3Hex2Fuc2
4733,A0A0U3FSM8,603,HexNAc
4734,A0A0U3FSM8,659,HexNAc3Hex3FucNeuAc2
4735,A0A0U3FSM8,693,HexNAcHexNeuAc
4736,A0A0U3FSM8,1137,HexNAc3
4737,A0A0U3FSM8,1040,HexNAc2Hex
4738,A0A0U3FSM8,881,HexNAc2Hex2
4739,A0A0U3FSM8,923,HexNAcHex
4740,A0A0U3FSM8,980,HexNAc3Hex2Fuc2
4741,A0A0U3FSM8,1142,HexNAc
4742,A0A0U3FSM8,1003,HexNAc3HexFuc
4743,A0A0U3FSM8,1056,HexNAc2HexFuc
4744,A0A0U3FSM8,1087,HexNAcHexNeuAc
4745,A0A0U3FSM8,1091,HexNAc
4746,A0A0U3FSM8,853,HexNAcHexFucNeuAc
4747,A0A0U3FSM8,855,HexNAcHexFucNeuAc
4748,A0A0U3FSM8,1094,HexNAc4HexFuc
4749,A0A0U3FSM8,1096,HexNAc2
4750,A0A0U3FSM8,1050,HexNAc2
4751,A0A0U3FSM8,915,HexNAc
4752,A0A0U3FSM8,807,HexNAcHex
4753,A0A0U3FSM8,832,HexNAcHex
4754,A0A0U3FSM8,1098,HexNAc
4755,A0A0U3FSM8,1084,HexNAcHexNeuAc
4756,A0A0U3FSM8,933,HexNAc2Hex3
4757,A0A0U3FSM8,1095,HexNAc4HexFuc
4758,A0A0U3FSM8,1116,HexNAc2HexFuc
4759,A0A0U3FSM8,1016,HexNAcHexFucNeuAc
4760,A0A0U3FSM8,886,HexNAc3Hex2FucNeuAc
4761,A0A0U3FSM8,1064,HexNAc2Hex3
4762,A0A0U3FSM8,1046,HexNAc3Hex3
4763,A0A0U3FSM8,1033,HexNAcHexNeuAc2
4764,A0A0U3FSM8,1077,HexNAc6Hex4Fuc2
4765,A0A0U3FSM8,960,HexNAc3Fuc
4766,A0A0U3FSM8,1145,HexNAcHexNeuAc2
4767,P07360,35,HexNAcHex;HexNAc;HexNAcHexNeuAc
4768,P05155,63,HexNAc1Hex1
4769,P26842,127,HexHexNAc
